"stop_id","stopa_name","lat","lng"
"2929","Jayanagara Church T Block(towards - Jayanagara 4th Block)","12.92828300","77.58746408"
"9205","Jayanagara East End(towards - JD Mara)","12.91700857","77.59680033"
"721","Jayanagara East End(towards - Banashankari)","12.91673202","77.59621961"
"11952","Jayanagara East End(towards - Jayanagara TTMC)","12.91751706","77.59507164"
"5565","Jayanagara Telephone Exchange(towards - Jayanagara TTMC)","12.92374301","77.58371115"
"2931","Jayanagara Telephone Exchange(towards - JP Nagara 1st Phase)","12.92378992","77.58377849"
"11271","Jayanagara TTMC(towards - Arrival)","12.92849570","77.58459091"
"2937","Jayanagara TTMC(towards - Departure)","12.92850403","77.58423632"
"6745","Jayanthinagara(Horamavu)(towards - Babasapalya)","13.02888941","77.66375094"
"6747","Jayanthinagara(Horamavu)(towards - Horamavu)","13.02875092","77.66384683"
"6744","Jayanthinagara(Horamavu)(towards - Kelkere)","13.02877835","77.66375497"
"6746","Jayanthinagara(Horamavu)(towards - Horamavu Agrhara)","13.02884434","77.66369597"
"277","Jayaram Das Factory(towards - Kengeri)","12.93021900","77.50603404"
"276","Jayaram Das Factory(towards - Nayandanahalli)","12.93012611","77.50572237"
"2242","Jayasandra halli","12.83055426","77.64101032"
"4465","Jaypura doddi","12.70870547","77.56932189"
"4468","Jaypura doddi ","12.70869037","77.56939063"
"9560","JC Nagara(towards - Last Bus Stop)","13.00952319","77.59463310"
"10843","JC Nagara Kurubarahalli(towards - Kurubarahalli)","13.00611272","77.53492646"
"10842","JC Nagara Kurubarahalli","13.00592324","77.53493786"
"4740","Jeevanabheemanagara","12.96572196","77.65802712"
"10373","Jeevanabheemanagara Cross(towards - NGEF)","12.96689504","77.66153544"
"840","Jeevanabheemanagara Cross(towards - HAL)","12.96686455","77.66164095"
"841","Jeevanabheemanagara Cross(towards - Jeevanabheemanagara)","12.96675632","77.66143341"
"11478","Jeevanabhimanagara Cross(towards - HAL Main Gate)","12.96684917","77.66144760"
"1777","Jeevanahalli(towards - Cox Town)","12.99502610","77.62849423"
"1776","Jeevanahalli(towards - Banasawdi)","12.99498318","77.62808555"
"1778","Jeevanahalli Cross","12.99434193","77.62909205"
"1779","Jeevanahalli Cross","12.99423680","77.62893038"
"1775","Jeevanahalli Graveyard","12.99378282","77.63176244"
"1774","Jeevanahalli Graveyard","12.99382529","77.63173897"
"1780","Jeevanahalli Water Tank(towards - Cox Town)","12.99382167","77.62666310"
"1801","Jeevanahalli Water Tank(towards - Jeevanahalli)","12.99456241","77.62693996"
"3062","Jettypalya(towards - Sondekoppa)","12.97663145","77.40059756"
"3061","Jettypalya(towards - Tavarekere)","12.97658866","77.40064871"
"10934","JHBC Layout Cross(towards - Kadrenahalli Cross)","12.91282037","77.56344974"
"10933","JHBC Layout Cross(towards - Meenaznagara)","12.91300338","77.56354094"
"10940","JHBCS Layout(towards - Banashankari)","12.91139815","77.56327003"
"10939","JHBCS Layout(towards - Last Bus Stop)","12.91141383","77.56333977"
"3132","Jigala Colony","12.79725964","77.76289094"
"3133","Jigala Colony","12.79709206","77.76296609"
"3619","Jigala Cross(towards - Sarjapura)","12.78206341","77.77192510"
"3618","Jigala Cross(towards - Attibele)","12.78205228","77.77195325"
"3135","Jigala stop (down)(towards - Jigala colony)","12.79986503","77.76084907"
"3134","Jigala stop (up)(towards - Adigondanahalli)","12.79985370","77.76079090"
"7232","Jigani APC Circle(towards - Jigani Bus Stand)","12.77921617","77.64353646"
"780","Jigani APC Circle(towards - Bommasandra)","12.77920000","77.64368302"
"7231","Jigani APC Circle(towards - Last Bus Stop)","12.77903175","77.64370680"
"779","Jigani APC Circle(towards - Anekal)","12.77903769","77.64376339"
"800","Jigani APC Circle(towards - Jigani depot-27)","12.77905065","77.64347470"
"9432","Jigani Bus Stand(towards - APC Circle)","12.78660364","77.63776235"
"9431","Jigani Bus Stand(towards - Jigani Tent)","12.78657748","77.63745055"
"1150","Jigani Double Road(towards - Jigani Tent)","12.78869423","77.62940555"
"1152","Jigani Double Road(towards - Harappanahalli)","12.78851783","77.62966625"
"7080","Jigani Tent(towards - Jigani)","12.78737723","77.63344466"
"7081","Jigani Tent(towards - Jigani Double Road)","12.78711043","77.63325691"
"858","Jindal(towards - Nelamangala)","13.05349302","77.48336444"
"868","Jindal(towards - Jalahalli Cross)","13.05397828","77.48317663"
"2516","Jinke Bachahalli(towards - Factory Circle)","13.24658723","77.53252705"
"2515","Jinke Bachahalli(towards - Mazara Hosahalli)","13.24660167","77.53246281"
"1853","Jinke Bachahalli Gate (Factory Circle)(towards - Doddaballapura)","13.24603085","77.55243419"
"1858","Jinke Bachahalli Gate (Factory Circle)(towards - Rajanukunte)","13.24590454","77.55252506"
"10012","Jinke Thimmanahalli","13.02264323","77.68611655"
"5810","Jinnagara(towards - Vagata)","13.03301099","77.82080770"
"5811","Jinnagara(towards - Hosakote)","13.03305802","77.82065749"
"8588","Jinnagara Cross(towards - Vagata)","13.02962437","77.82616407"
"4207","Jinnagara Cross(towards - Jinnagara)","13.02963751","77.82600290"
"5812","Jinnagra Cross(towards - Hosakote)","13.02970276","77.82599509"
"211","JK Aerodrum(towards - Hebbala)","13.07623121","77.59294404"
"8308","JK Aerodrum(towards - Yelahanka)","13.07698059","77.59261944"
"11942","Jn  of KR Puram Railway Station(towards - Doddabnekkudi)","13.00029457","77.68158361"
"8670","Jn  of Muddinapalya(towards - ITI Layout)","12.97149433","77.48801999"
"10054","Jn of 24th Main 9th Cross Jp Nagar(towards - Jp Nagara 2nd Phase Nandini Booth)","12.91060402","77.58632294"
"9162","Jn of 4th Cross 5th Main(towards - Thurahalli)","12.90473658","77.54154682"
"9161","Jn Of 4th Cross 5th Main Uttarahalli(towards - Uttarahalli)","12.90455096","77.54135638"
"5935","Jn of 8th main 3rd Cross(towards - Kalyanagara)","13.02244332","77.63711930"
"5934","Jn of 8th Main 3rd Cross (towards - Kullappa Circle)","13.02238452","77.63717964"
"9348","Jn of 9th Main 3rd Cross(towards - Babasapalya)","13.01818307","77.64729895"
"9350","Jn of 9th Main 3rd Cross(towards - Ayyappanagar)","13.01812950","77.64736265"
"769","Jn Of Agara(towards - Hebbala)","12.92442011","77.65015543"
"9234","Jn Of Bikkanahalli(towards - Billapura)","12.85351465","77.78249770"
"9160","Jn of Bikkanahalli Road(towards - Sarjapur)","12.85358460","77.78246685"
"9159","Jn of Bikkanahalli Road(towards - Bikkanahalli)","12.85352577","77.78242059"
"12066","Jn of CK Thandya(towards - CK Thandya)","12.87608630","77.40102656"
"9850","Jn of G Hosahalli Road(towards - G Hosahalli)","12.98818416","77.47531236"
"2547","Jn of Gangenahalli","12.98347736","77.38712911"
"2546","Jn of Gangenahalli(towards - Gangenahalli)","12.98350323","77.38718166"
"7353","Jn of Gollahallii Road(towards - Uttarahalli)","12.90766999","77.48887628"
"7352","Jn of Gollahallii Road(towards - Kengeri)","12.90760725","77.48883069"
"11373","Jn of Graphite (Hoodi Road)(towards - Garudacharapalya)","12.98532226","77.70833731"
"9851","Jn of Hosahalli Road(towards - Sunkdakatte)","12.98816455","77.47536800"
"10276","Jn Of Hosur Road(towards - Adugodi)","12.93269931","77.61316985"
"69","Jn Of Hosur Road(towards - Madivala)","12.93215670","77.61327778"
"52","Jn Of Hosur Road(towards - Dairy Cirlce)","12.93201852","77.61325248"
"10277","Jn Of Hosur Road(towards - Madiwala)","12.93262351","77.61345148"
"10915","Jn Of Kaggalipura(towards - Udayanapalya)","12.80840450","77.51049086"
"10916","Jn Of Kaggalipura(towards - Uttari)","12.80836331","77.51046002"
"11569","Jn Of KG Road(towards - KR Market)","12.97438141","77.57830650"
"11570","JN Of KG Road(towards - Kempegowda Bus Station)","12.97424419","77.57816233"
"8367","Jn Of Kommaghatta (Post Office)(towards - Shirke)","12.91442757","77.48144321"
"560","Jn Of Kommaghatta (Post Office)(towards - Kengeri)","12.91437350","77.48148508"
"103","Jn Of Malenallasandra(towards - Tullips Resort )","12.83555793","77.58998635"
"96","Jn Of Malenallasandra (towards - Basavanapura )","12.83550026","77.59008647"
"8669","Jn of Muddinapalya(towards - Byadarahalli)","12.97149041","77.48795964"
"1202","Jn of Mylasandra Road (378)(towards - Jallimachine)","12.84233493","77.61845329"
"1200","Jn of Mylasandra Road (378)(towards - Electronic City)","12.84244538","77.61843502"
"417","Jn Of Nagavara(towards - Hebbala)","13.04035437","77.62402756"
"12353","Jn Of Nagavara(towards - Nagavara)","13.03991735","77.62428358"
"4311","Jn Of Nagawara(towards - Tinfactory)","13.04014175","77.62453436"
"10018","Jn Of Nayanahalli Cross(towards - Kumbarahalli)","12.76141587","77.65497744"
"10019","Jn Of Nayanahalli Cross(towards - Haragadde)","12.76138448","77.65493587"
"3366","Jn of Nayandahalli(towards - Veerabhadranagara)","12.94400610","77.53021225"
"12329","Jn of Nayandahalli(towards - BHEL)","12.94576591","77.52808414"
"571","Jn of Nayandahalli(towards - Nagarabhavi)","12.94502640","77.52858343"
"1232","Jn of New Bridge (Dell)(towards - Domluru)","12.95528894","77.64129239"
"1260","Jn of New Bridge (Dell)(towards - Madiwala)","12.95451442","77.64143260"
"11968","Jn of Nice Road(towards - Gottigere)","12.84976602","77.58827828"
"11969","Jn Of Nice Road Bannerughatta (towards - Pillgonahalli)","12.84973595","77.58826017"
"11131","Jn of NICE Road Magadi Road(towards - NICE Road 4th Stone)","12.99018027","77.47233108"
"11090","Jn of NICE Road Magadi Road(towards - Nice Road 5th Stone)","12.99007639","77.47249268"
"11085","Jn of NICE Road Tumkur Road(towards - Nice Road 2nd Stone)","13.05348913","77.47685462"
"11134","Jn of NICE Road Tumkur Road(towards - Jalahalli Cross)","13.05403196","77.47667290"
"9349","Jn Of Oil Mill Road(towards - Kammanahalli)","13.01276047","77.63524376"
"9347","Jn Of Oil Mill Road(towards - Lingarajapura)","13.01271670","77.63527461"
"1389","Jn Of Pandithana Agrahara(towards - Mugaluru Or Pandithana Agrahara)","12.88504313","77.81591891"
"1388","Jn Of Pandithana Agrahara(towards - Dodda Thiammasandra)","12.88486446","77.81577562"
"9892","Jn Of Ring Road(towards - Jigani)","12.79136612","77.65723318"
"781","Jn Of Ring Road (Bommasandra)(towards - Bande Nallasandra)","12.79140579","77.65704161"
"7514","Jn of Sarjapura(towards - Maratahalli Bridge)","12.92098907","77.66581692"
"2597","Jn of Sarjapura (Ring Road)(towards - Silk Board)","12.92092954","77.66603753"
"11394","Jn Of Sarjapura Road (Ibbluru)(towards - kaikondarahalli)","12.92046339","77.66570896"
"7272","Jn of Siddaiah Puranik Road(towards - Pavitra Paradise)","12.98215714","77.53715739"
"7271","Jn of Siddaiah Puranik Road(towards - KHB Colony)","12.98220028","77.53728814"
"6850","Jn of Soukya Hospital(towards - Tirumashattihalli)","12.98794893","77.78204844"
"6849","Jn of Soukya Hospital(towards - Devalapura)","12.98808418","77.78209806"
"9324","Jn of Soukya Hospital(towards - Koralur)","12.98811097","77.78193980"
"8886","Jn Of Sriramapura Road(towards - Veerannapalya)","13.06654937","77.60974265"
"11500","Jn of Sunkadakatte(towards - Maruthi Markandeyanagara)","12.98924657","77.50760011"
"11501","Jn of Sunkadakatte(towards - Kottigepalya)","12.98923546","77.50766248"
"8500","Jn of Swamy Vivekananda Road Baiyappanahalli  (NGEF)(towards - HAL Main Gate)","12.98648335","77.64816597"
"8501","Jn of Swamy Vivekananda Road Baiyappanahalli  (NGEF)(towards - Halasoor)","12.98655849","77.64802851"
"12067","Jn of Thandya(towards - Sheshagiripura)","12.87616016","77.40108021"
"3776","Jn of Tumkur Road(towards - Nelamangala)","13.09807330","77.38607871"
"3658","Jn of Tumkur Road(towards - Nelamangala Town)","13.09779189","77.38543030"
"3775","Jn of Tumkur Road(towards - T Begur)","13.09811869","77.38543938"
"3656","Jn of Tumkur Road(towards - Yantaganahalli)","13.09758325","77.38535052"
"9789","Jn of Vajarahalli(towards - Avaragere)","12.82510959","77.38213509"
"9788","Jn of Vajarahalli(towards - Bannikuppe)","12.82511940","77.38207944"
"11520","Jnana Bharathi Police Station","12.93658590","77.50971101"
"10134","Jnana Deepika Bhargavi English School(towards - Allalasandra)","13.08223393","77.58808784"
"5101","Jnana Jyothinagara(towards - Kengeri)","12.94062732","77.49322549"
"10711","Jnana Srushti School HSR 2nd Sector(towards - D-25)","12.91213083","77.64453493"
"6965","Jnana Srusti School HSR 2nd Sector(towards - HSR Club)","12.91190665","77.64465629"
"5100","Jnanajyothi Nagara(towards - Mariyappanapalya)","12.94077960","77.49313831"
"908","Jnanakshi Layout","12.91293951","77.51364793"
"11068","Jnanakshi Vidyaniketan School","12.91217723","77.51356467"
"6494","Jnanashakthi Nagar","12.98517067","77.45857000"
"6495","Jnanashakthi Nagar","12.98515499","77.45854050"
"6353","Jodadakatte(towards - Savandurga)","12.91513517","77.26867162"
"6354","Jodadakatte(towards - Magadi)","12.91507831","77.26861260"
"2607","Jodi Aladamara","12.94010032","77.37782202"
"2625","Jodi Aladamara(towards - Peddanapalya)","12.94003605","77.37784358"
"10476","Jodi Ragi Thimmasandra(towards - Kannamangala Gate)","13.20457222","77.42096141"
"10475","Jodi Ragi Thimmasandra","13.20462641","77.42100835"
"6902","Jodipura(towards - Ummlu)","13.06104552","77.94425100"
"6903","Jodipura(towards - Hosakote)","13.06099587","77.94432074"
"10188","Jogahalli(towards - Kempathimmanahalli)","13.22177262","77.63467312"
"10187","Jogahalli(towards - Ilthore)","13.22127129","77.63441563"
"3559","Jogahalli cross(towards - Kannamangala)","13.22204849","77.65099097"
"3558","Jogahalli cross(towards - Devaganahalli)","13.22198719","77.65093926"
"11873","Jogera Doddi(towards - Bidadi)","12.77963074","77.40519337"
"11848","Jogera Doddi(towards - Bidadi)","12.77961179","77.40503713"
"9937","Jogerahalli(towards - Tavarekere)","12.98553265","77.37427488"
"9936","Jogerahalli","12.98549214","77.37422861"
"3912","Jogipalya Gate(towards - Thore Byrasandra)","13.10476704","77.32844151"
"3911","Jogipalya Gate(towards - Nelamangala)","13.10467650","77.32850347"
"11404","John F Welch Technology Centre (JFWTC)(towards - White Field TTMC)","12.97365347","77.72694513"
"11405","John F Welch Technology Centre (JFWTC)(towards - Nallurhalli)","12.97370771","77.72701688"
"3640","John Fowler (KSRP QTRS )(towards - Dairy Circle)","12.92433230","77.63099447"
"5312","John Fowler (KSRP Qtrs)(towards - Sarjapura)","12.92445409","77.63097167"
"2645","Johnson Market(towards - Adugodi)","12.96348495","77.60695190"
"2644","Johnson Market(towards - St Pyatrics Church)","12.96324209","77.60678170"
"2365","Jolanayakanahalli(towards - Naganahalli)","13.03520064","77.59971793"
"5439","Jonnahalli Gate(towards - Budigere)","13.18157233","77.75914893"
"5440","Jonnahalli Gate(towards - Bidalapura)","13.18157437","77.75910568"
"11805","JP Margen (V-500DX Bus Stop)(towards - Central Silk Board )","12.94246303","77.69712299"
"2617","JP Morgan (V-500DX Bus Stop)(towards - Maratahalli Bridge)","12.94253141","77.69701172"
"10966","JP Nagar  2nd Phase Innesfree School(towards - Chartered)","12.91054716","77.58723021"
"716","Jp Nagar 5th Phase(towards - JP Nagara 4th Phase)","12.90643060","77.59046400"
"711","Jp nagar 5th phase bus stop","12.90625672","77.59037453"
"648","JP Nagar 6th Phase(towards - JP Nagar 15th Cross)","12.90655206","77.57763641"
"715","Jp Nagar 6th Phase(towards - Sarakki Signal)","12.90633076","77.57773955"
"11058","JP Nagar 9th Phase Nandi Garden Apt","12.86836675","77.56849766"
"727","JP Nagara 15th Cross(towards - JP Nagar 6th Phase)","12.90666812","77.58592491"
"768","JP Nagara 15th Cross(towards - RV Dental Collage)","12.90714918","77.58563153"
"7187","Jp nagara 15th Cross(towards - JPN 6th Phase)","12.90626343","77.58764327"
"775","JP Nagara 1st Phase(towards - Indiragandhi Circle)","12.91132728","77.57458276"
"5083","JP Nagara 1st Phase(towards - Sarakki)","12.91129683","77.57453531"
"5082","JP Nagara 24th Main 9th Cross(towards - Jayanagara 5th Block)","12.91063474","77.58331150"
"777","JP Nagara 24th Main 9th Cross(towards - JP Nagara 1st Phase)","12.91044180","77.58314877"
"117","JP Nagara 3rd Phase(towards - Jayadeva Hospital)","12.90771344","77.60031173"
"81","JP Nagara 3rd Phase(towards - Bilekahalli)","12.90816990","77.60041709"
"719","JP Nagara 3rd Phase(towards - JP Nagara 3rd Phase End Point  (27E))","12.90711932","77.59975832"
"717","JP Nagara 4th Phase(towards - Delmia Circle)","12.90637365","77.59436351"
"710","JP Nagara 4th Phase(towards - JP Nagara 5th Phase)","12.90624011","77.59451897"
"11312","JP Nagara Food World Chartered","12.91505042","77.58592866"
"11337","JP Nagara Police Station(towards - Jp Nagara Police Station End Point)","12.91190730","77.58774318"
"10882","JPN 15th Cross(towards - Dalamia)","12.90638892","77.58757755"
"903","JSS College(towards - Uttarahalli)","12.90393306","77.50841481"
"929","JSS College(towards - Kengeri)","12.90381871","77.50850135"
"5869","Judical Layout Jn of 14th Cross(towards - Allalasandra Gate)","13.08346315","77.58470894"
"8351","Judicial Layout","13.08868238","77.58239352"
"10125","Judicial Layout (Kanakapur  Road )","12.86837720","77.53935411"
"10124","Judicial Layout 8th Main (Talagattapura)(towards - Talagattapura)","12.86833471","77.53929511"
"11524","Juggath Pharma(towards - Kengeri)","12.89093706","77.45509654"
"11186","Juggath Pharma","12.89066514","77.45498792"
"3120","Junction Of Anekal Road(towards - Arehalli and Balluru)","12.76836616","77.77015874"
"1444","Junction Of Anekal Road(towards - Attibele)","12.76852800","77.77015559"
"8923","Junction Of Dasarahalli Road(towards - Military Dairy Farm)","13.05575516","77.59404771"
"8922","Junction Of Dasarahalli Road(towards - Amrutanagara)","13.05585902","77.59407252"
"8498","Junction Of Nagavara(towards - Saraipalya)","13.04054971","77.62435466"
"8938","Junction Of Nagavara(towards - Coles Park)","13.03985986","77.62417763"
"8499","Junction Of Nagavara(towards - Nagavara)","13.04044780","77.62445927"
"4108","Junnasandra(towards - Byatha)","13.19059162","77.47085400"
"4109","Junnasandra(towards - Kodipalya)","13.19053460","77.47090260"
"4111","Junnasandra cross(towards - Kodipalya)","13.19205665","77.47719148"
"4110","Junnasandra Cross(towards - Byatha)","13.19213364","77.47712059"
"2165","Junnasandra Gate Wipro REG Office(towards - Kaikondrahalli)","12.91077318","77.68438103"
"2125","Junnasandra Gate Wipro REG Office(towards - Doddakannahalli)","12.91082098","77.68447201"
"9107","Juttanahalli(towards - Thindlu)","13.23915831","77.57804431"
"9106","Juttanahalli(towards - Bannimangala)","13.23908977","77.57808656"
"11273","Juttanapalya(towards - Hejjala)","12.85495813","77.42145494"
"11272","Juttanapalya(towards - Hejjala Cross)","12.85499670","77.42159441"
"8292","Jwaharlal Nehru Planitorium","12.98525169","77.59016991"
"1113","Jyothi Farm(towards - Kaggalipura)","12.85993253","77.52895553"
"5078","Jyothi Farm(towards - Banashankari)","12.85983830","77.52882108"
"12286","Jyothi Nagar (Hormavu Agara)","13.03248379","77.65375569"
"5476","Jyothi Nagara(towards - Nagarabhavi Circle)","12.95926442","77.52175011"
"5475","Jyothi Nagara(towards - Chandra Layout)","12.95937289","77.52177357"
"2662","Jyothi Nivas College(towards - Foram)","12.93528159","77.61429814"
"2661","Jyothi Nivas College(towards - KRM TTMC)","12.93538329","77.61426574"
"5289","Jyothipura(towards - Magadi)","12.94379362","77.25146323"
"5415","Jyothipura","13.10270447","77.75059743"
"5290","Jyothipura(towards - Thippagondahalli)","12.94381976","77.25164294"
"5414","Jyothipura","13.10274969","77.75065476"
"5413","Jyothipura Gate(towards - Budigere)","13.10256349","77.74407765"
"5412","Jyothipura Gate(towards - Budigere Cross)","13.10265166","77.74414066"
"2292","Jyoti School(towards - Hennur)","13.01445473","77.62704726"
"2298","Jyoti School(towards - Coles Park)","13.01445327","77.62720378"
"3930","Kaadu Jakkasandhra(towards - Sonara Doddi)","12.70040536","77.51312458"
"4063","Kaadu Jakkasandra","12.70043311","77.51329678"
"6567","Kaatimaariyaammana Devasthana(towards - Byrappanahalli Cross)","13.29772010","77.70161700"
"9034","Kaatimaariyaammana Devasthana(towards - Nandi)","13.29753023","77.70154059"
"7365","Kabhir Ashram","13.01374635","77.59651065"
"11787","Kabir Ashram ","13.01292707","77.59593330"
"5300","Kachakaranahalli (up)(towards - Hennur Cross)","13.02139541","77.62981296"
"9723","Kachanayakanahalli(towards - Hosalli)","12.79918938","77.68684074"
"2930","Kachanayakkana halli","12.79918940","77.68670127"
"2297","Kacharakanahalli(towards - Lingarajapura)","13.02102081","77.62867711"
"2293","Kacharakanahalli(towards - Hennur Bande)","13.02126070","77.62861877"
"5301","Kacharakanahalli (towards - Lingarajpuram)","13.02119158","77.62988538"
"2159","Kachmaranahalli(towards - Mullur)","12.91223117","77.73349478"
"2144","Kachmaranahalli village(towards - Gunjur)","12.91220864","77.73340095"
"4395","Kachohalli(towards - Kachohalli Gate)","13.00022009","77.47062452"
"4396","Kachohalli(towards - Gangondahalli)","13.00016456","77.47057825"
"2237","Kachohalli Gate(towards - Tavarekere)","12.99049758","77.46865707"
"303","Kachohalli Gate(towards - Gollarahatti)","12.99053845","77.46871576"
"9553","Kada Agarahara Cross(towards - Yarappanahalli)","13.07977612","77.68548623"
"9552","Kada Agarahara Cross(towards - Bande Marammanahalli Cross)","13.07971929","77.68546410"
"1719","Kada Agrahara(towards - Yarappanahalli)","13.07854310","77.69182319"
"1738","Kada Agrahara(towards - Gunduru)","13.07860591","77.69169546"
"9845","Kada Agrahara (Dommasandra)(towards - Sompura Gate)","12.86073651","77.74144113"
"9844","Kada Agrahara (Dommasandra)(towards - Last Bus Stop)","12.86057373","77.74128555"
"2876","Kadabagere","12.99682540","77.43316540"
"2875","Kadabagere(towards - Kadabagere Cross)","12.99689298","77.43319544"
"2870","Kadabagere Cross(towards - Janapriya Appartment)","12.98894119","77.44878026"
"2867","Kadabagere Cross(towards - Tavarekere)","12.98963898","77.45064844"
"299","Kadabagere Cross(towards - Gollarahatti)","12.98910902","77.44956951"
"5228","Kadabisanahalli(towards - Hebbala)","12.94214155","77.69675889"
"11740","Kadabisanahalli(towards - Prestage Teck Park)","12.93937451","77.69540973"
"9742","Kadabisanahalli(towards - Panthur)","12.93922748","77.69577518"
"5557","Kadabisanahalli(towards - Silk Board)","12.94177360","77.69673541"
"9741","Kadabisanahalli(towards - Ring Road)","12.93922486","77.69563168"
"7318","Kadajakkanahalli","12.73773712","77.63509690"
"7317","Kadajakkanahalli(towards - Gollahalli)","12.73787970","77.63511434"
"5783","Kadanuru(towards - Mallohalli)","13.24321173","77.45551564"
"5782","Kadanuru(towards - Madagondanahalli)","13.24325351","77.45559275"
"5791","Kadanuru Handpost(towards - Mallohalli)","13.23969028","77.48359569"
"5792","Kadanuru Handpost(towards - Aralumallige)","13.24003819","77.48382166"
"5784","Kadanuru Katte(towards - Kadanuru)","13.24668613","77.46074863"
"5786","Kadanuru Katte(towards - Madagondanahalli)","13.24664501","77.46068426"
"6271","Kadasikoppa(towards - Kolligonahalli)","12.69329251","77.40658611"
"6272","Kadasikoppa(towards - Honnagaladoddi)","12.69324672","77.40662098"
"2432","Kadasonnappanahalli Gate(towards - Kannuru)","13.10169238","77.65829411"
"1173","Kadasonnappanahalli Gate(towards - Mittaganahalli)","13.10172730","77.65827456"
"8382","Kadayarappanahalli","13.18097283","77.71086730"
"10175","Kadayarappanahalli(towards - Hunasuru)","13.18106227","77.71083176"
"7490","Kadayarappanahalli Cross(towards - Mylanahalli)","13.18402590","77.70483971"
"7489","Kadayarappanahalli Cross(towards - Hunasuru)","13.18408075","77.70495906"
"4881","Kadiganahalli Gate(towards - Yehalanka)","13.16821314","77.63151616"
"8686","Kadirenahalli(towards - Banashankari)","12.91570402","77.56160975"
"2981","Kadirenahalli(towards - Madanayakanahalli)","13.04180274","77.44848094"
"2980","Kadirenahalli(towards - Kammasandra)","13.04170386","77.44863657"
"579","Kadirenahalli Cross(towards - Banashankari)","12.91391963","77.56660329"
"4580","Kadirenahalli Cross(towards - Uttarahalli)","12.91368051","77.56726518"
"8880","Kadirenahalli Park(towards - Kadirenahalli Cross)","12.91765693","77.56449379"
"8881","Kadirenahalli Park(towards - Devegowda Petrol Bunk)","12.91767457","77.56441534"
"8687","Kadirenahalli Village(towards - Uttarahalli)","12.91561121","77.56168552"
"1647","Kadugenahalli Gate(towards - Devanahalli)","13.16834281","77.63114364"
"9133","Kadugodi Ayyappa Temple(towards - Kadugodi)","12.99757864","77.76401997"
"9132","Kadugodi Ayyappa Temple(towards - Bapuji Circle)","12.99765594","77.76403069"
"9128","Kadugodi Bapuji Circle","12.99655531","77.76610136"
"2044","Kadugodi Bridge(towards - Hosakote)","12.99417258","77.75752481"
"2042","Kadugodi Bridge(towards - Hope Horm)","12.99453169","77.75785163"
"2092","Kadugodi Bus Station","12.99562685","77.75853309"
"9131","Kadugodi Govt Hospital(towards - Kadugodi)","12.99691860","77.76167303"
"9130","Kadugodi Govt Hospital(towards - Bapuji Circle)","12.99698632","77.76164353"
"2038","Kadugodi Railway Station(towards - Kadugodi Bus Station )","12.99687608","77.75854485"
"9129","Kadugodi Railway Station(towards - Sadaramangala)","12.99669774","77.75855228"
"671","Kadugondanahalli Police Station(towards - Kadugondanhalli Railway Gate)","13.02070393","77.61894458"
"8406","Kadugondanhalli Police Station(towards - Venkeshapura)","13.02099559","77.61902511"
"3707","Kadukarenahalli(towards - Mahadevapura)","13.05435786","77.31558605"
"3706","Kadukarenahalli(towards - Motaganahalli)","13.05431082","77.31567590"
"9428","Kadumane Hotel(towards - Kengeri)","12.81535396","77.40713060"
"2847","Kadumane Hotel(towards - Mysore Road)","12.81515988","77.40758435"
"9427","Kadumane Hotel(towards - Bidadi)","12.81547623","77.40746588"
"2848","Kadumane Hotel(towards - Gollarapalya)","12.81523671","77.40755402"
"12285","Kadusonnappanahalli Village(towards - Kannuru)","13.09891021","77.66367450"
"12284","Kadusonnappanahalli Village","13.09888213","77.66373083"
"3499","Kaggadasapura","12.98356358","77.67984661"
"843","Kaggadasapura Main Road(towards - BEML Gart)","12.98548955","77.67235716"
"6760","Kaggadasapura Main Road(towards - Kaggadasapura)","12.98560453","77.67252848"
"6759","Kaggadasapura Village(towards - BEML Gate)","12.98231135","77.67836630"
"6758","Kaggadasapura Village(towards - DRDO 2 Stage)","12.98224339","77.67824024"
"831","Kaggadaspura(towards - CV RAMANNAGARA)","12.98403767","77.67891547"
"844","Kaggadaspura(towards - DRDO 2  S)","12.98409560","77.67889573"
"1068","Kaggala Halli(towards - Gabbadi)","12.72777531","77.48707333"
"1078","Kaggala Halli(towards - Somanahalli Gate)","12.72771730","77.48691479"
"11248","Kaggalahalli(towards - Katamana Doddi)","12.83025251","77.32473314"
"5881","Kaggalahalli(towards - Kondenahalli Gate)","13.15851576","77.74546981"
"5428","Kaggalahalli(towards - Temple)","13.15854272","77.74542898"
"6001","Kaggalahalli(towards - Manchanabele)","12.83027605","77.32467949"
"6023","Kaggalahalli Gate(towards - Bidlapura)","13.15319289","77.75255352"
"6022","Kaggalahalli Gate(towards - Budigere)","13.15317200","77.75260448"
"1090","Kaggalipura(towards - Somanahalli Gate)","12.80034992","77.50847579"
"4041","Kaggalipura(towards - Gulukamale)","12.80024125","77.50852382"
"1052","Kaggalipura(towards - Banashankari)","12.80041329","77.50841600"
"9983","Kaggalipura (Kanakapura Road)(towards - Udayapalya)","12.80014669","77.50850469"
"1362","Kaggalipura cross(towards - Dommasandra)","12.85587814","77.73116719"
"1361","Kaggalipura cross(towards - Gopasandra)","12.85555110","77.73110816"
"1349","Kaggalipura Last Stop(towards - Huskur Gate)","12.85315113","77.71859930"
"1348","Kaggalipura Last Stop(towards - Muthanallur Cross)","12.85321359","77.71868407"
"2170","Kaikondrahalli","12.91395926","77.67740718"
